InvoiceID,SalesLineID_EU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_EU,VAT_RATE,VAT_Amount_EU,UnitPrice_Gross_EU,UnitCost_EU,CostAmount_EU,Shipping_Zone_EU,Shipping_Fee_EU,Currency,Quantity,CustomerType_EU,GDPR_Consent_EU,PreferredLanguage_EU,CustomerTenureDays_EU,LoyaltyScore_EU,Brand_EU,ProductSize_EU,EcoLabel_EU,ReturnWindowDays_EU,VAT_Class_EU,IntraEU_Flag_EU,InvoiceType_EU,Carrier_EU,ShippingMethod_EU,EstimatedDeliveryDays_EU,FreeShippingFlag_EU,LineDiscountRate_EU,LoyaltyMember_EU,LoyaltyTier_EU,ContactEmail_EU,ContactPhone_EU,ContactChannel_EU,MarketingOptIn_EU,PreferredContactHours_EU,AccountStatus_EU
EU_560783_R5,EU_LN_234868,10/7/25 21:34,15108,5,ACTIVE,European Community,EU,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,MISC,CERAMIC,UNKNOWN,1.45,0.2,0.29,1.74,0.87,10.44,EU_OTHER,5.99,EUR,12,B2C,0,EN,85,17,XMAS_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,8-16,ACTIVE
EU_560783_R11,EU_LN_492152,11/18/25 21:34,15108,5,ACTIVE,European Community,EU,23265,SET OF 3 WOODEN TREE DECORATIONS,MISC,WOOD,UNKNOWN,1.25,0.2,0.25,1.5,0.75,9.0,EU_OTHER,5.99,EUR,12,B2C,1,EN,85,17,HOME_LINE,M,1,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_555542_R8,EU_LN_358555,9/13/25 0:01,15108,5,ACTIVE,European Community,EU,22843,BISCUIT TIN VINTAGE GREEN,MISC,OTHER,GREEN,6.75,0.2,1.35,8.1,4.05,24.3,EU_OTHER,5.99,EUR,6,B2C,1,EN,40,17,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_551013_R7,EU_LN_312026,7/27/25 22:04,15108,5,ACTIVE,European Community,EU,22722,SET OF 6 SPICE TINS PANTRY DESIGN,MISC,OTHER,UNKNOWN,3.95,0.2,0.79,4.74,2.37,9.48,EU_OTHER,5.99,EUR,4,B2C,1,EN,0,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_560783_R5,EU_LN_234867,10/7/25 21:34,15108,5,ACTIVE,European Community,EU,23212,HEART WREATH DECORATION WITH BELL,MISC,OTHER,UNKNOWN,1.25,0.2,0.25,1.5,0.75,9.0,EU_OTHER,5.99,EUR,12,B2C,1,EN,85,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_560783_R2,EU_LN_106219,9/16/25 21:34,15108,5,ACTIVE,European Community,EU,23239,SET OF 4 KNICK KNACK TINS POPPIES,MISC,OTHER,UNKNOWN,4.15,0.2,0.83,4.98,2.49,14.94,EU_OTHER,5.99,EUR,6,B2C,0,EN,85,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,8-16,ACTIVE
EU_555542_R11,EU_LN_487195,10/4/25 0:01,15108,5,ACTIVE,European Community,EU,22843,BISCUIT TIN VINTAGE GREEN,MISC,OTHER,GREEN,6.75,0.2,1.35,8.1,4.05,24.3,EU_OTHER,5.99,EUR,6,B2C,1,EN,40,17,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_551013_R1,EU_LN_54742,6/15/25 22:04,15108,5,ACTIVE,European Community,EU,22312,OFFICE MUG WARMER POLKADOT,MUG,OTHER,UNKNOWN,2.95,0.2,0.59,3.54,1.77,10.62,EU_OTHER,5.99,EUR,6,B2C,0,EN,0,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.03,0,NONE,,,NONE,0,8-16,ACTIVE
EU_555542_R1,EU_LN_58385,7/26/25 0:01,15108,5,ACTIVE,European Community,EU,22840,ROUND CAKE TIN VINTAGE RED,MISC,OTHER,RED,7.95,0.2,1.59,9.54,4.77,9.54,EU_OTHER,5.99,EUR,2,B2C,1,EN,40,17,VINTAGE_CO,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_555542_R1,EU_LN_58379,7/26/25 0:01,15108,5,ACTIVE,European Community,EU,21675,BUTTERFLIES STICKERS,MISC,OTHER,UNKNOWN,0.85,0.2,0.17,1.02,0.51,6.12,EU_OTHER,5.99,EUR,12,B2C,1,EN,40,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,ACTIVE
EU_560783_R6,EU_LN_277739,10/14/25 21:34,15108,5,ACTIVE,European Community,EU,23239,SET OF 4 KNICK KNACK TINS POPPIES,MISC,OTHER,UNKNOWN,4.15,0.2,0.83,4.98,2.49,14.94,EU_OTHER,5.99,EUR,6,B2C,0,EN,85,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,8-16,ACTIVE
EU_560783_R2,EU_LN_106236,9/16/25 21:34,15108,5,ACTIVE,European Community,EU,85035C,ROSE 3 WICK MORRIS BOX CANDLE,CANDLE,OTHER,UNKNOWN,4.25,0.2,0.85,5.1,2.55,20.4,EU_OTHER,5.99,EUR,8,B2C,0,EN,85,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.03,0,NONE,,,NONE,0,8-16,ACTIVE
EU_555542_R6,EU_LN_272782,8/30/25 0:01,15108,5,ACTIVE,European Community,EU,22314,OFFICE MUG WARMER CHOC+BLUE,MUG,OTHER,BLUE,2.95,0.2,0.59,3.54,1.77,21.24,EU_OTHER,5.99,EUR,12,B2C,1,EN,40,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.03,0,NONE,,,NONE,1,8-16,ACTIVE
EU_560783_R9,EU_LN_406395,11/4/25 21:34,15108,5,ACTIVE,European Community,EU,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,CANDLE,OTHER,UNKNOWN,4.25,0.2,0.85,5.1,2.55,30.6,EU_OTHER,5.99,EUR,12,B2C,1,EN,85,17,HOME_LINE,M,0,14,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,6,0,0.03,0,NONE,,,NONE,1,8-16,ACTIVE
EU_559928_R9,EU_LN_405542,10/28/25 20:02,12405,1,NEW,Finland,EU,20749,ASSORTED COLOUR MINI CASES,MISC,OTHER,UNKNOWN,7.95,0.24,1.91,9.86,4.77,28.62,EU_NORDIC,5.99,EUR,6,B2C,1,FI,0,17,HOME_LINE,XS,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_549588_R11,EU_LN_482714,8/9/25 21:14,12428,12,ACTIVE,Finland,EU,22089,PAPER BUNTING VINTAGE PAISLEY,MISC,PAPER,UNKNOWN,2.95,0.24,0.71,3.66,1.77,10.62,EU_NORDIC,5.99,EUR,6,B2C,1,FI,41,36,VINTAGE_CO,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_557803_R2,EU_LN_103675,8/19/25 21:30,12704,10,ACTIVE,Finland,EU,20726,LUNCH BAG WOODLAND,BAG,WOOD,UNKNOWN,1.65,0.24,0.4,2.05,0.99,9.9,EU_NORDIC,5.99,EUR,10,B2C,1,FI,0,45,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.1,0,NONE,,,NONE,1,10-18,ACTIVE
EU_545226_R8,EU_LN_350372,6/8/25 20:43,12428,12,ACTIVE,Finland,EU,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,MISC,OTHER,UNKNOWN,1.25,0.24,0.3,1.55,0.75,9.0,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545227_R4,EU_LN_178992,5/11/25 20:45,12428,12,ACTIVE,Finland,EU,21877,HOME SWEET HOME MUG,MUG,OTHER,UNKNOWN,1.25,0.24,0.3,1.55,0.75,9.0,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.03,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_576082_R1,EU_LN_80624,1/3/26 19:32,12428,12,ACTIVE,Finland,EU,23380,PACK OF 12 VINTAGE DOILY TISSUES,MISC,OTHER,UNKNOWN,0.39,0.24,0.09,0.48,0.23,5.52,EU_NORDIC,0.0,EUR,24,B2C,1,FI,257,36,VINTAGE_CO,M,0,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545227_R5,EU_LN_221803,5/18/25 20:45,12428,12,ACTIVE,Finland,EU,16156S,WRAP PINK FAIRY CAKES ,MISC,OTHER,PINK,0.42,0.24,0.1,0.52,0.25,6.25,EU_NORDIC,0.0,EUR,25,B2C,1,FI,0,36,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_550192_R8,EU_LN_354449,7/23/25 19:55,12582,2,NEW,Finland,EU,21395,BLUE POLKADOT BEAKER ,MISC,OTHER,BLUE,0.39,0.24,0.09,0.48,0.23,11.04,EU_NORDIC,0.0,EUR,48,B2C,1,FI,49,15,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_572964_R1,EU_LN_77439,12/16/25 21:51,12630,2,NEW,Finland,EU,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,LIGHTING,OTHER,UNKNOWN,1.65,0.24,0.4,2.05,0.99,11.88,EU_NORDIC,5.99,EUR,12,B2C,0,FI,0,11,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.08,0,NONE,,,NONE,0,8-16,NEW
EU_574332_R3,EU_LN_164538,1/7/26 20:34,12664,10,ACTIVE,Finland,EU,84997D,CHILDRENS CUTLERY POLKADOT PINK,MISC,OTHER,PINK,3.75,0.24,0.9,4.65,2.25,162.0,EU_NORDIC,0.0,EUR,72,B2C,1,FI,286,35,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,0,NONE,,,NONE,1,16-20,ACTIVE
EU_545226_R9,EU_LN_393262,6/15/25 20:43,12428,12,ACTIVE,Finland,EU,85213,MINI  ZINC GARDEN DECORATIONS ,MISC,OTHER,UNKNOWN,0.85,0.24,0.2,1.05,0.51,12.24,EU_NORDIC,0.0,EUR,24,B2C,1,FI,0,36,HOME_LINE,XS,0,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_580281_R7,EU_LN_341786,3/5/26 0:25,12704,10,ACTIVE,Finland,EU,20750,RED RETROSPOT MINI CASES,MISC,OTHER,RED,7.95,0.24,1.91,9.86,4.77,9.54,EU_NORDIC,5.99,EUR,2,B2C,1,FI,162,45,RETRO_CO,XS,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_579550_R9,EU_LN_426976,3/16/26 21:58,12630,2,NEW,Finland,EU,22797,CHEST OF DRAWERS GINGHAM HEART ,MISC,OTHER,UNKNOWN,16.95,0.24,4.07,21.02,10.17,10.17,EU_NORDIC,5.99,EUR,1,B2C,0,FI,34,11,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,8-16,NEW
EU_545227_R9,EU_LN_393415,6/15/25 20:45,12428,12,ACTIVE,Finland,EU,22759,SET OF 3 NOTEBOOKS IN PARCEL,MISC,OTHER,UNKNOWN,1.65,0.24,0.4,2.05,0.99,11.88,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545227_R7,EU_LN_307577,6/1/25 20:45,12428,12,ACTIVE,Finland,EU,22922,FRIDGE MAGNETS US DINER ASSORTED,MISC,OTHER,UNKNOWN,0.85,0.24,0.2,1.05,0.51,12.24,EU_NORDIC,0.0,EUR,24,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545226_R5,EU_LN_221778,5/18/25 20:43,12428,12,ACTIVE,Finland,EU,21442,GREEN BIRDHOUSE DECORATION,MISC,OTHER,GREEN,0.85,0.24,0.2,1.05,0.51,6.12,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_550924_R8,EU_LN_354867,7/30/25 1:43,12664,10,ACTIVE,Finland,EU,84997C,CHILDRENS CUTLERY POLKADOT BLUE,MISC,OTHER,BLUE,4.15,0.24,1.0,5.15,2.49,109.56,EU_NORDIC,0.0,EUR,44,B2C,1,FI,90,35,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,0,NONE,,,NONE,1,16-20,ACTIVE
EU_570875_R9,EU_LN_417923,1/27/26 4:10,12667,1,NEW,Finland,EU,22982,PANTRY PASTRY BRUSH,MISC,OTHER,UNKNOWN,1.25,0.24,0.3,1.55,0.75,9.0,EU_NORDIC,5.99,EUR,12,B2C,0,FI,0,21,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,NEW
EU_571053_R10,EU_LN_461091,2/4/26 1:03,12631,1,NEW,Finland,EU,20685,DOORMAT RED RETROSPOT,MISC,OTHER,RED,8.25,0.24,1.98,10.23,4.95,9.9,EU_NORDIC,5.99,EUR,2,B2C,1,FI,0,6,RETRO_CO,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_570875_R2,EU_LN_117764,12/9/25 4:10,12667,1,NEW,Finland,EU,21535,RED RETROSPOT SMALL MILK JUG,MISC,OTHER,RED,2.55,0.24,0.61,3.16,1.53,9.18,EU_NORDIC,5.99,EUR,6,B2C,1,FI,0,21,RETRO_CO,S,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,NEW
EU_567938_R6,EU_LN_285706,12/17/25 5:24,12704,10,ACTIVE,Finland,EU,85032C,CURIOUS IMAGES GIFT WRAP SET,MISC,OTHER,UNKNOWN,0.65,0.24,0.16,0.81,0.39,4.68,EU_NORDIC,5.99,EUR,12,B2C,1,FI,91,45,GIFT_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_573588_R4,EU_LN_206881,1/11/26 2:11,12588,1,NEW,Finland,EU,22982,PANTRY PASTRY BRUSH,MISC,OTHER,UNKNOWN,1.25,0.24,0.3,1.55,0.75,9.0,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,15,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_548955_R7,EU_LN_310792,7/6/25 21:57,12348,4,NEW,Finland,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,40.0,0.24,9.6,49.6,24.0,24.0,EU_NORDIC,5.99,EUR,1,B2C,0,FI,109,19,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_545227_R6,EU_LN_264707,5/25/25 20:45,12428,12,ACTIVE,Finland,EU,22558,CLOTHES PEGS RETROSPOT PACK 24 ,MISC,OTHER,UNKNOWN,1.49,0.24,0.36,1.85,0.89,21.36,EU_NORDIC,0.0,EUR,24,B2C,1,FI,0,36,RETRO_CO,M,1,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_569522_R7,EU_LN_329965,1/5/26 1:51,12664,10,ACTIVE,Finland,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,40.0,0.24,9.6,49.6,24.0,24.0,EU_NORDIC,5.99,EUR,1,B2C,1,FI,256,35,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,16-20,ACTIVE
EU_559928_R8,EU_LN_362664,10/21/25 20:02,12405,1,NEW,Finland,EU,21380,WOODEN HAPPY BIRTHDAY GARLAND,MISC,WOOD,UNKNOWN,2.95,0.24,0.71,3.66,1.77,10.62,EU_NORDIC,5.99,EUR,6,B2C,1,FI,0,17,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_559928_R10,EU_LN_448451,11/4/25 20:02,12405,1,NEW,Finland,EU,23109,LED TEA LIGHTS,LIGHTING,OTHER,UNKNOWN,2.89,0.24,0.69,3.58,1.73,20.76,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,17,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.08,0,NONE,,,NONE,0,10-18,NEW
EU_571053_R2,EU_LN_118056,12/10/25 1:03,12631,1,NEW,Finland,EU,23256,CHILDRENS CUTLERY SPACEBOY ,MISC,OTHER,UNKNOWN,4.15,0.24,1.0,5.15,2.49,9.96,EU_NORDIC,5.99,EUR,4,B2C,1,FI,0,6,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_545227_R8,EU_LN_350531,6/8/25 20:45,12428,12,ACTIVE,Finland,EU,22715,CARD WEDDING DAY,CARD,OTHER,UNKNOWN,0.42,0.24,0.1,0.52,0.25,3.0,EU_NORDIC,5.99,EUR,12,B2C,0,FI,0,36,HOME_LINE,M,1,30,REDUCED,1,SIMPLIFIED,POST,EXPRESS,6,0,0.03,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,0,8-16,ACTIVE
EU_545227_R3,EU_LN_136048,5/4/25 20:45,12428,12,ACTIVE,Finland,EU,22052,VINTAGE CARAVAN GIFT WRAP,MISC,OTHER,UNKNOWN,0.42,0.24,0.1,0.52,0.25,6.25,EU_NORDIC,0.0,EUR,25,B2C,1,FI,0,36,VINTAGE_CO,M,1,30,STANDARD,1,SIMPLIFIED,POST,STANDARD,6,1,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545227_R11,EU_LN_479145,6/29/25 20:45,12428,12,ACTIVE,Finland,EU,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,MISC,OTHER,UNKNOWN,12.75,0.24,3.06,15.81,7.65,15.3,EU_NORDIC,5.99,EUR,2,B2C,1,FI,0,36,VINTAGE_CO,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_579550_R7,EU_LN_341216,3/2/26 21:58,12630,2,NEW,Finland,EU,22797,CHEST OF DRAWERS GINGHAM HEART ,MISC,OTHER,UNKNOWN,16.95,0.24,4.07,21.02,10.17,10.17,EU_NORDIC,5.99,EUR,1,B2C,0,FI,34,11,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,8-16,NEW
EU_567938_R9,EU_LN_414357,1/7/26 5:24,12704,10,ACTIVE,Finland,EU,22469,HEART OF WICKER SMALL,MISC,OTHER,UNKNOWN,1.65,0.24,0.4,2.05,0.99,11.88,EU_NORDIC,5.99,EUR,12,B2C,1,FI,91,45,HOME_LINE,S,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_564558_R6,EU_LN_281948,11/19/25 20:09,12704,10,ACTIVE,Finland,EU,20685,DOORMAT RED RETROSPOT,MISC,OTHER,RED,7.95,0.24,1.91,9.86,4.77,9.54,EU_NORDIC,5.99,EUR,2,B2C,1,FI,63,45,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_545227_R11,EU_LN_479127,6/29/25 20:45,12428,12,ACTIVE,Finland,EU,21932,SCANDINAVIAN PAISLEY PICNIC BAG,BAG,OTHER,UNKNOWN,2.95,0.24,0.71,3.66,1.77,8.85,EU_NORDIC,5.99,EUR,5,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.1,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_559928_R1,EU_LN_62508,9/2/25 20:02,12405,1,NEW,Finland,EU,47590A,BLUE HAPPY BIRTHDAY BUNTING,MISC,OTHER,BLUE,5.45,0.24,1.31,6.76,3.27,29.43,EU_NORDIC,5.99,EUR,9,B2C,1,FI,0,17,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_563020_R4,EU_LN_194384,10/22/25 0:08,12428,12,ACTIVE,Finland,EU,23360,SET 8 CANDLES VINTAGE DOILY,CANDLE,OTHER,UNKNOWN,1.95,0.24,0.47,2.42,1.17,14.04,EU_NORDIC,5.99,EUR,12,B2C,1,FI,163,36,VINTAGE_CO,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.03,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545226_R3,EU_LN_135997,5/4/25 20:43,12428,12,ACTIVE,Finland,EU,22918,HERB MARKER PARSLEY,MISC,OTHER,UNKNOWN,0.65,0.24,0.16,0.81,0.39,4.68,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_547086_R5,EU_LN_223570,6/7/25 2:56,12428,12,ACTIVE,Finland,EU,23052,RECYCLED ACAPULCO MAT TURQUOISE,MISC,OTHER,UNKNOWN,8.25,0.24,1.98,10.23,4.95,39.6,EU_NORDIC,5.99,EUR,8,B2C,1,FI,19,36,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_545226_R4,EU_LN_178914,5/11/25 20:43,12428,12,ACTIVE,Finland,EU,82552,WASHROOM METAL SIGN,MISC,METAL,UNKNOWN,1.45,0.24,0.35,1.8,0.87,10.44,EU_NORDIC,5.99,EUR,12,B2C,1,FI,0,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_562274_R9,EU_LN_407887,11/18/25 21:10,12704,10,ACTIVE,Finland,EU,22557,PLASTERS IN TIN VINTAGE PAISLEY ,MISC,OTHER,UNKNOWN,1.65,0.24,0.4,2.05,0.99,11.88,EU_NORDIC,5.99,EUR,12,B2C,1,FI,41,45,VINTAGE_CO,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_544886_R2,EU_LN_92820,4/22/25 22:52,12582,2,NEW,Finland,EU,21242,RED RETROSPOT PLATE ,MISC,OTHER,RED,1.69,0.24,0.41,2.1,1.01,8.08,EU_NORDIC,5.99,EUR,8,B2C,1,FI,0,15,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_563020_R3,EU_LN_151520,10/15/25 0:08,12428,12,ACTIVE,Finland,EU,22663,JUMBO BAG DOLLY GIRL DESIGN,BAG,OTHER,UNKNOWN,2.08,0.24,0.5,2.58,1.25,12.5,EU_NORDIC,5.99,EUR,10,B2C,1,FI,163,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.1,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_564558,EU_LN_24673,10/8/25 20:09,12704,10,ACTIVE,Finland,EU,22779,WOODEN OWLS LIGHT GARLAND ,LIGHTING,WOOD,UNKNOWN,4.25,0.24,1.02,5.27,2.55,10.2,EU_NORDIC,5.99,EUR,4,B2C,0,FI,63,45,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.08,0,NONE,,,NONE,1,10-18,ACTIVE
EU_C549184_R8,EU_LN_353761,7/15/25 20:38,12428,12,ACTIVE,Finland,EU,21394,RED POLKADOT BEAKER ,MISC,OTHER,RED,0.39,0.24,0.09,0.48,0.23,-0.46,EU_NORDIC,5.99,EUR,-2,B2C,1,FI,36,36,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,1,SILVER,c12428@loyal.eu,+358 555 428 428,EMAIL,1,8-16,ACTIVE
EU_570875_R1,EU_LN_74885,12/2/25 4:10,12667,1,NEW,Finland,EU,21533,RETROSPOT LARGE MILK JUG,MISC,OTHER,UNKNOWN,4.95,0.24,1.19,6.14,2.97,8.91,EU_NORDIC,5.99,EUR,3,B2C,1,FI,0,21,RETRO_CO,L,0,30,STANDARD,1,SIMPLIFIED,POST,EXPRESS,6,0,0.05,0,NONE,,,NONE,1,10-18,NEW
